gene_id	transcript_id	gene_name	gene_type	Promoter	UTR5	CDS	UTR3	Stop Codon	Intron	Transcript	peakDetail	Sample
ENSG00000166106.2	ENST00000299164.2	ADAMTS15	protein_coding	0	0	2	1	1	0	3	chr11:130343289-130343338|Locus_1612,chr11:130343564-130344338|Locus_1613,chr11:130346289-130346438|Locus_1614	group1
ENSG00000166170.9	ENST00000299204.4	BAG5	protein_coding	0	0	2	0	1	0	2	chr14:104027056-104027280|Locus_8494,chr14:104026181-104026530|Locus_8495	group1
ENSG00000166173.9	ENST00000299213.8	LARP6	protein_coding	0	0	1	0	1	0	1	chr15:71124314-71124713|Locus_5082	group1
ENSG00000166188.2	ENST00000299237.2	ZNF319	protein_coding	0	0	1	1	2	0	2	chr16:58030548-58030622|Locus_5639,chr16:58030073-58030347|Locus_5640	group1
ENSG00000166189.6	ENST00000299238.5	HPS6	protein_coding	0	0	1	0	1	0	1	chr10:103825749-103827795|Locus_7085	group1
ENSG00000166225.4	ENST00000299293.2	FRS2	protein_coding	0	0	1	0	1	0	1	chr12:69968063-69968787|Locus_587	group1
ENSG00000166226.8	ENST00000299300.6	CCT2	protein_coding	0	0	1	0	0	0	1	chr12:69979715-69981318|Locus_496	group1
ENSG00000111670.10	ENST00000299314.7	GNPTAB	protein_coding	0	0	0	1	0	0	1	chr12:102140600-102140674|Locus_6929	group1
ENSG00000166311.5	ENST00000299397.3	SMPD1	protein_coding	0	0	1	0	0	0	1	chr11:6412986-6413310|Locus_6389	group1
ENSG00000166326.5	ENST00000299413.5	TRIM44	protein_coding	0	0	2	0	0	0	2	chr11:35684703-35684777|Locus_4759,chr11:35685078-35685277|Locus_4760	group1
ENSG00000166340.10	ENST00000299427.6	TPP1	protein_coding	0	0	1	0	0	0	1	chr11:6638943-6640471|Locus_1005	group1
ENSG00000166398.8	ENST00000299505.6	KIAA0355	protein_coding	0	0	3	0	0	0	3	chr19:34791856-34810843|Locus_8625,chr19:34832692-34832916|Locus_8626,chr19:34833017-34838837|Locus_8627	group1
ENSG00000060069.12	ENST00000299543.7	CTDP1	protein_coding	0	0	1	2	1	0	3	chr18:77474701-77475400|Locus_8239,chr18:77513820-77513969|Locus_8240,chr18:77514145-77514469|Locus_8241	group1
ENSG00000166439.5	ENST00000299563.4	RNF169	protein_coding	0	0	2	1	1	0	3	chr11:74546786-74547435|Locus_2723,chr11:74547486-74547810|Locus_2724,chr11:74553261-74553458|Locus_2725	group1
ENSG00000166454.5	ENST00000299575.4	ATMIN	protein_coding	0	0	3	0	1	0	3	chr16:81076986-81077060|Locus_2435,chr16:81077536-81077735|Locus_2436,chr16:81078136-81078760|Locus_2437	group1
ENSG00000166452.7	ENST00000299576.5	AKIP1	protein_coding	0	0	1	0	0	0	1	chr11:8933051-8934006|Locus_5387	group1
ENSG00000166477.8	ENST00000299601.5	LEO1	protein_coding	0	0	1	0	0	0	1	chr15:52258303-52258552|Locus_1033	group1
ENSG00000215421.5	ENST00000299687.5	ZNF407	protein_coding	0	0	1	0	1	0	1	chr18:72776296-72776520|Locus_5167	group1
ENSG00000166548.11	ENST00000299697.7	TK2	protein_coding	0	0	0	1	0	0	1	chr16:66544528-66544802|Locus_6604	group1
ENSG00000166557.8	ENST00000299705.5	TMED3	protein_coding	0	0	0	1	0	0	1	chr15:79614787-79614986|Locus_2552	group1
ENSG00000166579.11	ENST00000299734.7	NDEL1	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000166598.8	ENST00000299767.5	HSP90B1	protein_coding	0	0	1	0	0	0	1	chr12:104324212-104325317|Locus_120	group1
ENSG00000058600.11	ENST00000299853.5	POLR3E	protein_coding	0	0	2	0	1	0	2	chr16:22337158-22337657|Locus_5228,chr16:22343476-22345333|Locus_5229	group1
ENSG00000166685.7	ENST00000299886.4	COG1	protein_coding	0	0	2	0	1	0	2	chr17:71203917-71204466|Locus_7807,chr17:71197581-71197980|Locus_8417	group1
ENSG00000166750.5	ENST00000299977.4	SLFN5	protein_coding	0	0	1	0	0	0	1	chr17:33585843-33585967|Locus_1545	group1
ENSG00000166747.8	ENST00000299980.4	AP1G1	protein_coding	0	0	0	1	1	0	1	chr16:71766355-71766929|Locus_1567	group1
ENSG00000166794.4	ENST00000300026.3	PPIB	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000166821.4	ENST00000300056.3	PEX11A	protein_coding	0	0	1	0	1	0	1	chr15:90226362-90226636|Locus_8007	group1
ENSG00000166825.9	ENST00000300060.6	ANPEP	protein_coding	0	0	2	0	0	0	2	chr15:90349382-90349606|Locus_3283,chr15:90348448-90349331|Locus_3284	group1
ENSG00000166847.5	ENST00000300087.2	DCTN5	protein_coding	0	0	0	3	0	0	3	chr16:23678691-23678740|Locus_7671,chr16:23680491-23680740|Locus_7672,chr16:23680791-23681065|Locus_7673	group1
ENSG00000166860.2	ENST00000300101.2	ZBTB39	protein_coding	0	0	3	0	1	0	3	chr12:57398342-57398516|Locus_8772,chr12:57397467-57397866|Locus_8773,chr12:57396467-57396666|Locus_8774	group1
ENSG00000166886.8	ENST00000300131.3	NAB2	protein_coding	0	0	2	1	2	0	3	chr12:57485247-57485646|Locus_4107,chr12:57488424-57488673|Locus_4108,chr12:57488699-57489048|Locus_4109	group1
ENSG00000166888.6	ENST00000300134.3	STAT6	protein_coding	0	1	1	0	1	0	2	chr12:57504980-57505129|Locus_6486,chr12:57490087-57490461|Locus_6487	group1
ENSG00000166900.10	ENST00000300150.7	STX3	protein_coding	0	0	0	1	0	0	1	chr11:59568545-59568694|Locus_6501	group1
ENSG00000166902.4	ENST00000300151.4	MRPL16	protein_coding	0	0	1	0	1	0	1	chr11:59573683-59573982|Locus_4869	group1
ENSG00000166925.4	ENST00000300181.2	TSC22D4	protein_coding	0	1	2	0	0	0	3	chr7:100076562-100076686|Locus_7379,chr7:100075551-100075725|Locus_7380,chr7:100075226-100075325|Locus_7381	group1
ENSG00000167004.8	ENST00000300289.5	PDIA3	protein_coding	0	0	1	1	1	0	2	chr15:44038840-44043841|Locus_3328,chr15:44063526-44063625|Locus_3329	group1
ENSG00000088325.11	ENST00000300403.6	TPX2	protein_coding	0	0	0	1	1	0	1	chr20:30388909-30389183|Locus_2111	group1
ENSG00000167085.7	ENST00000300408.3	PHB	protein_coding	0	0	1	1	0	0	2	chr17:47489137-47492241|Locus_4543,chr17:47481420-47481969|Locus_4544	group1
ENSG00000167105.3	ENST00000300433.3	TMEM92	protein_coding	0	0	0	1	1	0	1	chr17:48356756-48357230|Locus_1547	group1
ENSG00000167113.6	ENST00000300452.3	COQ4	protein_coding	0	0	0	2	1	0	2	chr9:131096090-131096139|Locus_4315,chr9:131096165-131096239|Locus_4316	group1
ENSG00000125971.12	ENST00000300469.9	DYNLRB1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000142185.12	ENST00000300482.5	TRPM2	protein_coding	0	0	1	0	1	0	1	chr21:45861681-45862205|Locus_6650	group1
ENSG00000142173.10	ENST00000300527.4	COL6A2	protein_coding	0	0	3	0	1	0	3	chr21:47545948-47546072|Locus_1157,chr21:47549149-47551871|Locus_1158,chr21:47552047-47552671|Locus_1159	group1
ENSG00000167191.7	ENST00000300571.2	GPRC5B	protein_coding	0	0	1	1	1	0	2	chr16:19883304-19883628|Locus_4494,chr16:19871495-19871669|Locus_4495	group1
ENSG00000167202.7	ENST00000300584.3	TBC1D2B	protein_coding	0	0	1	0	0	0	1	chr15:78301428-78305460|Locus_2247	group1
ENSG00000089154.6	ENST00000300648.6	GCN1L1	protein_coding	0	0	0	1	0	0	1	chr12:120565164-120565413|Locus_650	group1
ENSG00000125686.7	ENST00000300651.6	MED1	protein_coding	0	0	4	0	1	0	4	chr17:37566363-37566637|Locus_4738,chr17:37565863-37566212|Locus_4739,chr17:37565463-37565737|Locus_4740,chr17:37563763-37564262|Locus_4741	group1
ENSG00000167280.12	ENST00000300682.10	ENGASE	protein_coding	0	0	0	1	0	0	1	chr17:77084078-77084352|Locus_6199	group1
ENSG00000167302.5	ENST00000300714.3	ENTHD2	protein_coding	0	0	0	1	1	0	1	chr17:79202352-79202676|Locus_1357	group1
ENSG00000167323.5	ENST00000300737.4	STIM1	protein_coding	0	0	1	0	0	0	1	chr11:3877383-3988799|Locus_247	group1
ENSG00000167333.8	ENST00000300747.5	TRIM68	protein_coding	0	0	1	0	1	0	1	chr11:4621527-4621726|Locus_4970	group1
ENSG00000167395.10	ENST00000300850.5	ZNF646	protein_coding	0	0	5	0	1	0	5	chr16:31087657-31088531|Locus_8631,chr16:31088757-31088931|Locus_8632,chr16:31089482-31091031|Locus_8633,chr16:31091082-31091181|Locus_8634,chr16:31091632-31094300|Locus_8635	group1
ENSG00000105327.11	ENST00000300880.7	BBC3	protein_coding	0	0	1	0	1	0	1	chr19:47724629-47725103|Locus_3056	group1
ENSG00000170832.8	ENST00000300896.4	USP32	protein_coding	0	0	2	0	1	0	2	chr17:58258743-58259042|Locus_7717,chr17:58256441-58256765|Locus_7718	group1
ENSG00000167461.7	ENST00000300935.3	RAB8A	protein_coding	0	0	0	2	1	0	2	chr19:16243176-16243375|Locus_3961,chr19:16243976-16244300|Locus_3962	group1
ENSG00000167487.7	ENST00000300976.4	KLHL26	protein_coding	0	0	3	0	1	0	3	chr19:18779281-18779605|Locus_5068,chr19:18779706-18779805|Locus_5069,chr19:18779831-18780230|Locus_5070	group1
ENSG00000158545.11	ENST00000301011.5	ZC3H18	protein_coding	0	0	4	1	1	0	5	chr16:88636914-88653029|Locus_1043,chr16:88690389-88691658|Locus_1044,chr16:88694365-88694414|Locus_1045,chr16:88695253-88698026|Locus_1046,chr16:88698102-88698226|Locus_1047	group1
ENSG00000167508.6	ENST00000301012.3	MVD	protein_coding	0	0	0	1	1	0	1	chr16:88718648-88718797|Locus_4074	group1
ENSG00000167513.4	ENST00000301019.4	CDT1	protein_coding	0	0	0	1	1	0	1	chr16:88874742-88874816|Locus_7376	group1
ENSG00000167523.9	ENST00000301031.4	SPATA33	protein_coding	0	0	0	1	1	0	1	chr16:89735954-89736253|Locus_1039	group1
ENSG00000167528.8	ENST00000301042.3	ZNF641	protein_coding	0	0	2	0	1	0	2	chr12:48737068-48737217|Locus_1009,chr12:48736693-48736842|Locus_1010	group1
ENSG00000167548.10	ENST00000301067.7	KMT2D	protein_coding	0	0	14	1	1	0	15	chr12:49445072-49445446|Locus_7302,chr12:49443852-49443951|Locus_7303,chr12:49443777-49443826|Locus_7304,chr12:49442889-49443551|Locus_7305,chr12:49432195-49432519|Locus_7306,chr12:49431770-49432144|Locus_7307,chr12:49431270-49431569|Locus_7308,chr12:49427119-49427243|Locus_7309,chr12:49426794-49427093|Locus_7310,chr12:49426044-49426468|Locus_7311,chr12:49424703-49425793|Locus_7312,chr12:49421080-49421812|Locus_7313,chr12:49420730-49420929|Locus_7314,chr12:49420080-49420679|Locus_7315,chr12:49415058-49415507|Locus_7316	group1
ENSG00000167625.6	ENST00000301215.3	ZNF526	protein_coding	0	0	3	0	1	0	3	chr19:42728444-42728774|Locus_952,chr19:42729675-42729724|Locus_953,chr19:42730050-42731249|Locus_954	group1
ENSG00000167670.11	ENST00000301280.5	CHAF1A	protein_coding	0	0	3	0	0	0	3	chr19:4408997-4422620|Locus_98,chr19:4422746-4423869|Locus_99,chr19:4433239-4433363|Locus_100	group1
ENSG00000167680.11	ENST00000301293.3	SEMA6B	protein_coding	0	0	0	1	1	0	1	chr19:4543325-4543599|Locus_463	group1
ENSG00000167700.4	ENST00000301327.4	MFSD3	protein_coding	0	0	1	0	0	0	1	chr8:145735152-145735226|Locus_869	group1
ENSG00000167702.7	ENST00000301332.2	KIFC2	protein_coding	0	0	0	1	0	0	1	chr8:145699252-145699499|Locus_8189	group1
ENSG00000167703.10	ENST00000301335.5	SLC43A2	protein_coding	0	0	0	2	0	0	2	chr17:1478621-1478670|Locus_1068,chr17:1478321-1478470|Locus_1069	group1
ENSG00000125648.10	ENST00000301454.4	SLC25A23	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000167797.3	ENST00000301488.3	CDK2AP2	protein_coding	0	0	0	1	0	1	2	chr11:67275182-67275231|Locus_359,chr11:67273961-67274060|Locus_360	group1
ENSG00000180855.11	ENST00000301547.5	ZNF443	protein_coding	0	0	1	0	0	0	1	chr19:12541620-12541669|Locus_350	group1
ENSG00000089685.10	ENST00000301633.4	BIRC5	protein_coding	0	0	0	1	0	0	1	chr17:76220949-76221123|Locus_3535	group1
ENSG00000167900.7	ENST00000301634.7	TK1	protein_coding	0	0	1	1	0	0	2	chr17:76183016-76183065|Locus_6602,chr17:76170535-76170584|Locus_6603	group1
ENSG00000167967.11	ENST00000301727.4	E4F1	protein_coding	0	0	1	0	1	0	1	chr16:2285521-2285743|Locus_1686	group1
ENSG00000167977.4	ENST00000301738.4	KCTD5	protein_coding	0	0	0	1	0	0	1	chr16:2757994-2758218|Locus_4661	group1
ENSG00000167978.12	ENST00000301740.8	SRRM2	protein_coding	0	0	2	0	0	0	2	chr16:2814473-2814647|Locus_2599,chr16:2817273-2817597|Locus_2600	group1
ENSG00000167985.2	ENST00000301761.2	SDHAF2	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000168040.4	ENST00000301838.4	FADD	protein_coding	0	0	2	0	1	0	2	chr11:70049494-70049668|Locus_8001,chr11:70052281-70053230|Locus_8002	group1
ENSG00000168077.9	ENST00000301904.3	SCARA3	protein_coding	0	0	0	1	0	0	1	chr8:27530182-27530281|Locus_4427	group1
ENSG00000170903.6	ENST00000301919.4	MSANTD4	protein_coding	0	0	1	0	1	0	1	chr11:105880179-105880603|Locus_7646	group1
ENSG00000100354.16	ENST00000301923.9	TNRC6B	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000170340.10	ENST00000301998.4	B3GNT2	protein_coding	0	0	1	0	1	0	1	chr2:62449618-62450492|Locus_549	group1
ENSG00000114026.17	ENST00000302003.7	OGG1	protein_coding	0	0	1	0	0	0	1	chr3:9798660-9798759|Locus_4223	group1
ENSG00000170604.3	ENST00000302165.3	IRF2BP1	protein_coding	0	0	3	0	1	0	3	chr19:46388116-46389115|Locus_2939,chr19:46387491-46387865|Locus_2940,chr19:46387041-46387465|Locus_2941	group1
ENSG00000169439.7	ENST00000302190.4	SDC2	protein_coding	0	1	1	0	0	0	2	chr8:97506057-97506231|Locus_6008,chr8:97506557-97592623|Locus_6009	group1
ENSG00000168872.11	ENST00000302243.7	DDX19A	protein_coding	0	0	0	2	1	0	2	chr16:70405917-70406066|Locus_798,chr16:70406242-70406691|Locus_799	group1
ENSG00000114742.9	ENST00000302313.5	WDR48	protein_coding	0	0	0	1	1	0	1	chr3:39136391-39136565|Locus_5665	group1
ENSG00000168556.5	ENST00000302327.3	ING2	protein_coding	0	0	1	0	1	0	1	chr4:184431698-184432197|Locus_3661	group1
ENSG00000051825.10	ENST00000302349.5	MPHOSPH9	protein_coding	0	0	1	0	0	0	1	chr12:123687342-123687441|Locus_336	group1
ENSG00000171617.9	ENST00000302351.4	ENC1	protein_coding	0	0	3	0	1	0	3	chr5:73931947-73932046|Locus_7849,chr5:73931197-73931696|Locus_7850,chr5:73925806-73931146|Locus_7851	group1
ENSG00000169964.5	ENST00000302392.4	TMEM42	protein_coding	0	0	0	1	1	0	1	chr3:44906756-44906830|Locus_1181	group1
ENSG00000171206.9	ENST00000302424.7	TRIM8	protein_coding	0	0	2	0	1	0	2	chr10:104404302-104404501|Locus_7369,chr10:104416933-104417307|Locus_7370	group1
ENSG00000164045.7	ENST00000302506.3	CDC25A	protein_coding	0	0	0	1	1	0	1	chr3:48200068-48200392|Locus_8830	group1
ENSG00000189091.8	ENST00000302516.5	SF3B3	protein_coding	0	0	0	1	1	0	1	chr16:70605777-70606101|Locus_2562	group1
ENSG00000171604.7	ENST00000302517.3	CXXC5	protein_coding	0	0	1	0	0	0	1	chr5:139060417-139062531|Locus_4456	group1
ENSG00000159842.10	ENST00000302538.5	ABR	protein_coding	0	0	0	1	1	0	1	chr17:909008-909232|Locus_3281	group1
ENSG00000121644.14	ENST00000302550.11	DESI2	protein_coding	0	0	1	0	1	0	1	chr1:244869018-244869292|Locus_4290	group1
ENSG00000116521.6	ENST00000302631.3	SCAMP3	protein_coding	0	0	1	0	0	0	1	chr1:155231930-155232004|Locus_256	group1
ENSG00000168291.8	ENST00000302746.6	PDHB	protein_coding	0	0	1	0	0	0	1	chr3:58417649-58417698|Locus_4482	group1
ENSG00000171223.4	ENST00000302754.4	JUNB	protein_coding	0	0	2	0	1	0	2	chr19:12902760-12903259|Locus_3700,chr19:12903435-12904109|Locus_3701	group1
ENSG00000168924.10	ENST00000302787.2	LETM1	protein_coding	0	0	0	1	0	0	1	chr4:1815531-1815880|Locus_3801	group1
ENSG00000186184.11	ENST00000302979.3	POLR1D	protein_coding	0	0	1	0	1	0	1	chr13:28197208-28197432|Locus_4303	group1
ENSG00000172216.4	ENST00000303004.3	CEBPB	protein_coding	0	0	4	1	2	0	5	chr20:48807970-48808069|Locus_467,chr20:48808245-48808294|Locus_468,chr20:48808320-48808494|Locus_469,chr20:48808570-48808769|Locus_470,chr20:48808895-48809119|Locus_471	group1
ENSG00000169118.11	ENST00000303052.7	CSNK1G1	protein_coding	0	0	1	2	0	0	3	chr15:64592538-64592737|Locus_4627,chr15:64462791-64462990|Locus_4628,chr15:64462691-64462765|Locus_4629	group1
ENSG00000168685.10	ENST00000303115.3	IL7R	protein_coding	0	0	0	1	0	0	1	chr5:35877721-35878120|Locus_3645	group1
ENSG00000138439.10	ENST00000303116.6	FAM117B	protein_coding	0	0	1	0	1	0	1	chr2:203630485-203630559|Locus_1436	group1
ENSG00000172336.4	ENST00000303151.4	POP7	protein_coding	0	0	1	0	1	0	1	chr7:100304567-100305116|Locus_354	group1
ENSG00000168936.6	ENST00000303277.2	TMEM129	protein_coding	0	0	1	1	0	0	2	chr4:1719366-1720088|Locus_8311,chr4:1717679-1717903|Locus_8312	group1
ENSG00000170515.9	ENST00000303305.6	PA2G4	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000169241.13	ENST00000303343.8	SLC50A1	protein_coding	0	0	0	1	0	0	1	chr1:155110917-155110966|Locus_5323	group1
ENSG00000171241.4	ENST00000303383.3	SHCBP1	protein_coding	0	0	1	0	1	0	1	chr16:46615568-46615817|Locus_7084	group1
ENSG00000169057.15	ENST00000303391.6	MECP2	protein_coding	0	0	1	1	1	0	2	chrX:153295639-153296713|Locus_3951,chrX:153288814-153289138|Locus_3952	group1
ENSG00000090316.11	ENST00000303400.4	MAEA	protein_coding	0	0	0	1	0	0	1	chr4:1333158-1333707|Locus_372	group1
ENSG00000169925.12	ENST00000303407.7	BRD3	protein_coding	0	0	0	2	1	0	2	chr9:136898546-136898595|Locus_7207,chr9:136898021-136898395|Locus_7208	group1
ENSG00000168374.6	ENST00000303436.6	ARF4	protein_coding	0	1	0	0	0	0	1	chr3:57582901-57583050|Locus_3730	group1
ENSG00000121892.10	ENST00000303538.8	PDS5A	protein_coding	0	0	0	1	1	0	1	chr4:39826783-39826957|Locus_2371	group1
ENSG00000170881.4	ENST00000303545.3	RNF139	protein_coding	0	0	1	0	0	0	1	chr8:125498823-125499022|Locus_781	group1
ENSG00000170348.4	ENST00000303575.4	TMED10	protein_coding	0	0	0	1	1	0	1	chr14:75601321-75601495|Locus_643	group1
ENSG00000169564.5	ENST00000303577.5	PCBP1	protein_coding	0	0	3	0	1	0	3	chr2:70314810-70315159|Locus_4271,chr2:70315285-70315359|Locus_4272,chr2:70315535-70315934|Locus_4273	group1
ENSG00000168286.1	ENST00000303596.1	THAP11	protein_coding	0	0	1	0	1	0	1	chr16:67877263-67877962|Locus_5523	group1
ENSG00000154781.11	ENST00000303688.7	CCDC174	protein_coding	0	0	1	0	1	0	1	chr3:14712556-14712855|Locus_4357	group1
ENSG00000169604.15	ENST00000303714.4	ANTXR1	protein_coding	0	1	1	2	1	0	4	chr2:69240451-69240500|Locus_7568,chr2:69240726-69240775|Locus_7569,chr2:69472684-69473283|Locus_7572,chr2:69473434-69473533|Locus_7573	group1
ENSG00000170955.9	ENST00000303927.3	PRKCDBP	protein_coding	0	0	2	0	1	0	2	chr11:6341454-6341703|Locus_784,chr11:6340276-6340475|Locus_785	group1
ENSG00000269858.1	ENST00000303961.4	EGLN2	protein_coding	0	0	1	0	1	0	1	chr19:41306864-41307238|Locus_209	group1
ENSG00000169258.6	ENST00000303991.4	GPRIN1	protein_coding	0	0	5	0	1	0	5	chr5:176026353-176026802|Locus_883,chr5:176025278-176025952|Locus_884,chr5:176024828-176025177|Locus_885,chr5:176024353-176024677|Locus_886,chr5:176023903-176024102|Locus_887	group1
ENSG00000170852.6	ENST00000304056.4	KBTBD2	protein_coding	0	0	1	0	1	0	1	chr7:32908803-32909827|Locus_2832	group1
ENSG00000169129.10	ENST00000304129.4	AFAP1L2	protein_coding	0	0	1	0	1	0	1	chr10:116055458-116055832|Locus_7708	group1
ENSG00000170425.3	ENST00000304222.2	ADORA2B	protein_coding	0	0	1	0	1	0	1	chr17:15878226-15878575|Locus_1210	group1
ENSG00000171067.6	ENST00000304271.6	C11orf24	protein_coding	0	0	1	0	1	0	1	chr11:68028903-68030252|Locus_4626	group1
ENSG00000103932.7	ENST00000304330.4	RPAP1	protein_coding	0	0	1	0	0	0	1	chr15:41812912-41812986|Locus_2868	group1
ENSG00000110066.10	ENST00000304363.4	SUV420H1	protein_coding	0	0	1	0	0	0	1	chr11:67925407-67926281|Locus_4310	group1
ENSG00000171861.6	ENST00000304478.4	RNMTL1	protein_coding	0	0	1	0	1	0	1	chr17:695141-695565|Locus_4998	group1
ENSG00000124587.9	ENST00000304611.8	PEX6	protein_coding	0	0	1	0	0	0	1	chr6:42942758-42946412|Locus_4525	group1
ENSG00000171155.7	ENST00000304661.5	C1GALT1C1	protein_coding	0	0	2	0	1	0	2	chrX:119760504-119760728|Locus_3292,chrX:119760029-119760253|Locus_3293	group1
ENSG00000144369.8	ENST00000304698.5	FAM171B	protein_coding	0	0	1	0	1	0	1	chr2:187627058-187627407|Locus_1575	group1
ENSG00000005955.8	ENST00000304718.4	GGNBP2	protein_coding	0	0	1	0	0	0	1	chr17:34901608-34901657|Locus_7126	group1
ENSG00000168140.4	ENST00000304735.3	VASN	protein_coding	0	0	1	0	1	0	1	chr16:4430949-4433448|Locus_911	group1
ENSG00000126016.9	ENST00000304758.1	AMOT	protein_coding	0	0	0	0	0	0	0	NA	group1
ENSG00000170191.4	ENST00000304788.3	NANP	protein_coding	0	0	1	0	1	0	1	chr20:25596673-25596947|Locus_1271	group1
ENSG00000189159.11	ENST00000304834.7	HN1	protein_coding	0	0	0	0	1	0	0	NA	group1
ENSG00000169902.9	ENST00000304842.5	TPST1	protein_coding	0	1	1	1	0	0	3	chr7:65670484-65705385|Locus_7686,chr7:65705511-65705760|Locus_7687,chr7:65824154-65824949|Locus_7688	group1
ENSG00000168672.3	ENST00000304916.3	FAM84B	protein_coding	0	0	1	0	1	0	1	chr8:127568533-127568782|Locus_1498	group1
ENSG00000140987.15	ENST00000304926.3	ZSCAN32	protein_coding	0	0	2	1	1	0	3	chr16:3434416-3434465|Locus_4857,chr16:3433285-3433384|Locus_4858,chr16:3432610-3432784|Locus_4859	group1
ENSG00000170145.4	ENST00000304987.3	SIK2	protein_coding	0	0	1	1	1	0	2	chr11:111594655-111594979|Locus_2365,chr11:111595530-111595829|Locus_2366	group1
ENSG00000198108.3	ENST00000305031.4	CHSY3	protein_coding	0	0	4	0	2	0	4	chr5:129241098-129241322|Locus_3553,chr5:129243843-129244017|Locus_3554,chr5:129521011-129521310|Locus_3555,chr5:129521411-129521510|Locus_3556	group1
ENSG00000169047.5	ENST00000305123.5	IRS1	protein_coding	0	0	3	0	1	0	3	chr2:227663346-227663506|Locus_3672,chr2:227662096-227663170|Locus_3673,chr2:227600533-227661970|Locus_3674	group1
ENSG00000163872.11	ENST00000305135.5	YEATS2	protein_coding	0	0	0	2	1	0	2	chr3:183528440-183528614|Locus_5202,chr3:183528915-183529189|Locus_5203	group1
ENSG00000171813.10	ENST00000305233.5	PWWP2B	protein_coding	0	0	2	0	1	0	2	chr10:134218501-134218600|Locus_1608,chr10:134218626-134219775|Locus_1609	group1
ENSG00000170989.8	ENST00000305352.6	S1PR1	protein_coding	0	0	3	0	1	0	3	chr1:101704727-101705026|Locus_1692,chr1:101705127-101705276|Locus_1693,chr1:101705527-101706101|Locus_1694	group1
ENSG00000168282.4	ENST00000305386.2	MGAT2	protein_coding	0	1	2	0	1	0	3	chr14:50087614-50087788|Locus_3974,chr14:50088264-50088563|Locus_3975,chr14:50088614-50089338|Locus_3976	group1
ENSG00000168758.6	ENST00000305476.5	SEMA4C	protein_coding	0	0	1	0	1	0	1	chr2:97526023-97526772|Locus_4844	group1
ENSG00000186532.7	ENST00000305513.7	SMYD4	protein_coding	0	0	1	0	0	0	1	chr17:1703379-1703603|Locus_901	group1
ENSG00000134597.9	ENST00000305536.6	RBMX2	protein_coding	0	0	1	0	1	0	1	chrX:129546515-129546789|Locus_4483	group1
ENSG00000114993.11	ENST00000305557.5	RTKN	protein_coding	0	0	1	0	0	0	1	chr2:74652988-74653462|Locus_5966	group1
ENSG00000171763.13	ENST00000305560.6	SPATA5L1	protein_coding	0	0	1	0	0	0	1	chr15:45695669-45697569|Locus_6896	group1
ENSG00000169217.4	ENST00000305596.3	CD2BP2	protein_coding	0	0	2	1	1	0	3	chr16:30364727-30365026|Locus_422,chr16:30364087-30364336|Locus_423,chr16:30362287-30362461|Locus_424	group1
ENSG00000106638.11	ENST00000305632.5	TBL2	protein_coding	0	0	1	0	1	0	1	chr7:72984552-72984901|Locus_3013	group1
ENSG00000168806.6	ENST00000305641.5	LCMT2	protein_coding	0	0	3	0	1	0	3	chr15:43621724-43621898|Locus_8738,chr15:43621274-43621523|Locus_8739,chr15:43620774-43621248|Locus_8740	group1
